"Year","sublime_raw_freq","sublime_raw_prob","sublime_smoothed_avg_3","sublime_smoothed_avg_5","sublime_smoothed_avg_7","sublime_smoothed_avg_9","sublime_smoothed_avg_11","grotesque_raw_freq","grotesque_raw_prob","grotesque_smoothed_avg_3","grotesque_smoothed_avg_5","grotesque_smoothed_avg_7","grotesque_smoothed_avg_9","grotesque_smoothed_avg_11","beautiful_raw_freq","beautiful_raw_prob","beautiful_smoothed_avg_3","beautiful_smoothed_avg_5","beautiful_smoothed_avg_7","beautiful_smoothed_avg_9","beautiful_smoothed_avg_11","picturesque_raw_freq","picturesque_raw_prob","picturesque_smoothed_avg_3","picturesque_smoothed_avg_5","picturesque_smoothed_avg_7","picturesque_smoothed_avg_9","picturesque_smoothed_avg_11","arabesque_raw_freq","arabesque_raw_prob","arabesque_smoothed_avg_3","arabesque_smoothed_avg_5","arabesque_smoothed_avg_7","arabesque_smoothed_avg_9","arabesque_smoothed_avg_11","aesthetic_raw_freq","aesthetic_raw_prob","aesthetic_smoothed_avg_3","aesthetic_smoothed_avg_5","aesthetic_smoothed_avg_7","aesthetic_smoothed_avg_9","aesthetic_smoothed_avg_11"
1730,1,208.899101733863,207.757613034518,196.164162760188,174.227794508155,177.88792140653,189.938684574069,0,0,0,0,4.41080470721078,3.43062588338617,2.8068757227705,1,208.899101733863,244.060519241437,296.442265125479,369.848672779306,404.552493971761,411.932988197954,0,0,0,0,0,4.87051729764218,10.0752139522473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,2,287.935502447452,180.147897438427,145.726638627695,178.375741155493,158.405852215961,161.872564553718,0,0,0,6.1751265900951,4.41080470721078,3.43062588338617,5.139433092019,1,143.967751223726,262.98591143242,301.580880303842,260.263326868947,332.321877358976,458.508703993554,0,0,0,0,0,7.4436330884378,10.0752139522473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,2,43.6090881339671,131.098618827457,161.650613320559,133.527328789291,158.69301172451,169.32548758684,0,0,10.2918776501585,6.1751265900951,4.41080470721078,6.28152933468988,5.139433092019,20,436.090881339671,306.563531672876,225.717939350498,272.837226899265,358.274065140653,381.583693500178,0,0,0,0,9.57038539942003,7.4436330884378,6.09024525417638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,2,61.751265900951,103.806154140494,119.870792973787,141.122854862133,152.402110559626,153.232534690913,1,30.8756329504755,10.2918776501585,6.1751265900951,8.07625200174414,6.28152933468988,5.139433092019,11,339.63196245523,258.574281264967,264.329356358854,361.601856419391,346.264924507336,345.123219814909,0,0,0,13.398539559188,9.57038539942003,7.4436330884378,6.09024525417638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,1,206.058108386565,89.269791429172,98.2050759707235,148.040236911504,138.353417790488,165.315913050221,0,0,10.2918776501585,11.3067528024418,8.07625200174414,6.28152933468988,5.139433092019,0,0,247.196049743624,435.66922839563,361.167216295063,344.789091848207,380.419899395816,0,0,22.3308992653134,13.398539559188,9.57038539942003,7.4436330884378,11.8935705595764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,0,0,128.555008606233,140.947413559822,106.906593704725,164.793078544037,172.699960392269,0,0,8.55271035391115,11.3067528024418,8.07625200174414,6.28152933468988,5.139433092019,6,401.956186775641,467.541099394416,389.622376300409,392.890710525181,399.600565205933,449.768122259407,1,66.9926977959402,22.3308992653134,13.398539559188,9.57038539942003,14.5365862394822,11.8935705595764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,7,179.606917432134,145.642564503865,128.597160379632,164.513302330701,155.873884459294,162.164219542005,1,25.6581310617335,8.55271035391115,5.13162621234669,8.07625200174414,6.28152933468988,5.139433092019,39,1000.66711140761,536.159973015605,394.902425976274,430.906636327143,510.50916576621,447.687467989229,0,0,22.3308992653134,13.398539559188,18.68989659362,14.5365862394822,11.8935705595764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,5,257.320776079461,145.642564503865,176.756748405479,185.357800871247,161.362424931181,155.595531227002,0,0,8.55271035391115,5.13162621234669,3.66544729453335,6.28152933468988,5.139433092019,4,205.856620863569,524.185314368576,535.342898366954,545.551378300142,482.722612813125,473.814023511149,0,0,0,26.165855231068,18.68989659362,14.5365862394822,11.8935705595764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,0,0,234.72560819842,218.289299542432,169.207492870445,178.465609940234,176.010015011308,0,0,0,5.13162621234669,3.66544729453335,2.85090345130372,5.139433092019,3,366.032210834553,424.697064550507,683.38069226507,572.124507551842,492.914601647527,434.169397934816,0,0,21.2788594531333,12.76731567188,18.68989659362,14.5365862394822,11.8935705595764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,7,446.8560485158,218.172934733523,200.969106532196,200.01891158222,185.36675453743,186.898186039735,0,0,0,0,3.66544729453335,2.85090345130372,6.45803798774055,11,702.202361953399,736.793243018059,520.44965093593,576.325032578871,492.914601647527,448.674051787753,1,63.8365783593999,21.2788594531333,12.76731567188,9.11951119419999,14.5365862394822,11.8935705595764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,2,207.662755684768,249.174918860507,192.640937512788,212.670553343533,205.535770894502,178.220833796691,0,0,0,0,0,7.89315754057179,6.45803798774055,11,1142.14515626622,676.786474327176,565.550299156185,433.372588092071,503.717598098849,488.894864047056,0,0,21.2788594531333,12.76731567188,9.11951119419999,7.09295315104444,11.8935705595764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,1,93.0059523809524,172.116213016047,246.274619465054,201.842034934132,197.869139370163,178.220833796691,0,0,0,0,6.48289811477323,5.04225408926807,6.45803798774055,2,186.011904761905,586.505640997658,492.343856989274,475.276378659781,441.691134037152,555.30819536355,0,0,0,12.76731567188,9.11951119419999,7.09295315104444,31.5420260157881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,2,215.679930982422,192.284764374902,193.207639204625,217.643068321715,169.277942028001,187.317522876042,0,0,0,9.07605736068252,6.48289811477323,5.04225408926807,8.74813346650847,4,431.359861964844,205.790588908916,451.740015566102,486.190196376607,544.651824080876,510.564986443023,0,0,0,0,9.11951119419999,38.5513651304077,33.8533524397963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,1,268.16840976133,221.789829319134,173.796534810288,153.806489962315,200.352441728556,177.027038395081,0,0,15.1267622678042,9.07605736068252,6.48289811477323,10.6921631257326,11.3685961353973,0,0,310.181005600794,311.796771283325,547.661691991418,560.480668797237,557.362314904919,0,0,0,0,40.4465296877528,41.37631964864,33.8533524397963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,4,181.52114721365,186.765596896022,155.195344334097,164.093310193776,166.715708203343,202.253091863102,1,45.3802868034126,15.1267622678042,9.07605736068252,13.7470668759419,13.8949508321522,14.1714909651775,11,499.183154837539,313.870696563293,501.09495658236,457.139785850787,562.52787679624,616.582188757252,0,0,0,56.6251415628539,44.0786140683371,34.2833664975955,33.8533524397963,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2115793191208
1745,2,110.607233713085,97.3761269755784,167.993457598612,171.396095109195,174.473911810395,172.860923999503,0,0,15.1267622678042,19.2458936263186,17.8649367841957,17.3207111796614,15.2946018925976,8,442.428934852339,691.371640315652,516.521346845752,533.513404305433,548.672950901127,576.330939873674,0,0,94.3752359380899,61.710059695672,44.0786140683371,34.2833664975955,28.0500271343964,0,0,0,0,0,0,0,0,0,0,0,0,13.7030413900365,11.2115793191208
1746,0,0,130.092577006026,143.184865004123,180.225617561455,177.866828436535,171.82308502388,0,0,16.9497271093935,25.010911497874,22.2694858024218,18.6934023131748,15.2946018925976,4,1132.50283125708,694.474526463741,660.646793634637,617.240684483343,556.83147528692,517.570534728609,1,283.12570781427,102.850099492787,61.710059695672,44.0786140683371,34.2833664975955,29.927984330118,0,0,0,0,0,0,0,0,0,0,0,17.6181960729041,13.7030413900365,11.2115793191208
1747,11,279.670497304993,141.265314697959,162.377953191041,159.564730740723,175.707561322145,186.760358498999,2,50.8491813281806,26.5580902286525,22.101222762708,24.0343744026533,18.6934023131748,15.2946018925976,20,508.491813281806,787.20729282777,764.300327309172,654.303345088205,563.989346143106,547.445081678848,1,25.4245906640903,102.850099492787,61.710059695672,44.0786140683371,36.5786475145887,29.927984330118,0,0,0,0,0,0,0,0,0,0,24.6654745020657,17.6181960729041,13.7030413900365,11.2115793191208
1748,5,144.125446788885,233.760844080706,164.964946851665,161.66835641776,174.50173363836,175.973971950874,1,28.825089357777,36.8353712711799,24.5720668030321,17.5514762878801,18.6934023131748,15.2946018925976,25,720.627233944425,748.856623478814,727.702265185512,653.817280064344,621.170670722498,545.719288368449,0,0,8.47486355469677,61.710059695672,47.029689661614,36.5786475145887,29.927984330118,0,0,0,0,0,0,0,0,0,41.1091241701096,24.6654745020657,17.6181960729041,13.7030413900365,11.2115793191208
1749,9,277.486588148239,181.718078984444,204.214252242248,182.626745974072,165.113792720515,154.878127483586,1,30.8318431275822,24.0037175623267,24.5720668030321,17.5514762878801,13.6511482239067,18.5777037672487,33,1017.45082321021,665.838893796225,600.357838868199,664.1319924018,611.525446357267,601.532020237519,0,0,0,9.21642396340567,47.029689661614,36.5786475145887,33.2110862047692,0,0,0,0,0,0,0,4,123.327372510329,41.1091241701096,24.6654745020657,17.6181960729041,13.7030413900365,11.2115793191208
1750,10,123.542202016209,199.091772372453,199.743344902702,196.48812868165,156.836780154746,165.719112411343,1,12.3542202016209,14.3953544430677,14.402230537396,17.5514762878801,17.6638282929248,14.4522231487567,21,259.438624234038,590.890049038254,601.585860454744,561.256750157998,630.582236991426,592.608943303073,0,0,6.88584305097934,4.1315058305876,6.58315997386119,40.5913275836067,33.2110862047692,0,0,0,0,0,0,0,0,0,41.1091241701096,24.6654745020657,17.6181960729041,13.7030413900365,11.2115793191208
1751,19,196.246526952911,192.368229858795,190.324191335535,161.69436058396,190.255889201299,210.667392900476,0,0,4.11807340054029,8.63721266584061,15.446467615449,17.6638282929248,16.1189953776645,48,495.780699670512,423.283748373027,539.935640775951,576.32078405485,549.307401136043,624.059336886806,2,20.657529152938,6.88584305097934,4.1315058305876,8.11023568201441,9.13291560424347,41.5449473493083,0,0,0,0,0,0,0,0,0,0,24.6654745020657,17.6181960729041,13.7030413900365,11.2115793191208
1752,11,257.315960607266,183.530722171076,142.04969783012,184.072436959688,226.407869400027,235.361723390874,0,0,0,9.69366816455675,11.3285977071951,14.0510853140143,25.379369311564,22,514.631921214531,474.262918811835,459.233486245862,530.663937571165,580.406451246221,589.01394289385,0,0,6.88584305097934,11.3543299548202,8.11023568201441,16.4937913737813,21.9798292615198,0,0,0,0,0,0,0,0,0,0,0,17.6181960729041,13.7030413900365,11.2115793191208
1753,8,97.0296789530498,130.153253393826,177.495653710673,230.865541380445,240.575890356193,228.324893832992,0,0,12.0380402070543,7.22282412423258,9.54326219153856,22.166532415694,20.7567164635475,34,412.376135550461,513.649369108254,487.551623110782,497.940000580193,583.337147178457,567.304429221963,0,0,12.0380402070543,11.3543299548202,21.2063031948617,24.0392812458475,19.6685028375116,0,0,0,0,0,0,0,0,0,0,0,0,13.7030413900365,11.2115793191208
1754,1,36.1141206211629,144.638593664396,259.254012138799,252.022031863042,232.217977469532,261.161674000854,1,36.1141206211629,12.0380402070543,10.8897230278298,22.330389773149,18.7407720681849,18.1362537946587,17,613.940050559769,475.781831556288,546.07213603136,567.592125308838,500.252296031884,541.169228367433,1,36.1141206211629,12.0380402070543,25.5573186422187,30.9076473160897,24.0392812458475,21.85607871905,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3991552006592
1755,9,300.771981418975,313.97480704456,262.118347096223,252.881866893809,274.638847093883,249.437137765831,0,0,18.1495383797163,31.2625456824086,22.330389773149,17.3680809346714,15.3333589648785,12,401.029308558634,601.117541130602,592.546451255365,535.293048626057,519.552451621946,497.616698954308,0,0,42.5955310703645,39.1392004119379,27.9565717228128,26.7129851010611,26.9191476814246,0,0,0,0,0,0,0,0,0,0,0,0,2.67370385521359,2.18757588153839
1756,33,605.038319093543,392.482645302301,283.16548573927,288.312448040681,269.335531828336,252.00382636309,1,18.3344945179861,40.06620259696,31.2625456824086,22.330389773149,17.3680809346714,28.0080459089182,43,788.383264273404,645.472023388864,564.008656723482,523.651349101782,524.284929399204,487.829167349946,5,91.6724725899307,53.1939604795089,39.1392004119379,31.3941909652303,30.6058994825259,26.9191476814246,0,0,0,0,0,0,0,0,0,0,0,3.43761924241747,2.67370385521359,2.18757588153839
1757,8,271.637635394384,359.647108885404,377.008667342111,295.667735270672,257.608844714868,265.663784263382,3,101.864113272894,40.06620259696,24.039721558176,22.330389773149,34.2320561109,29.5080721593776,22,747.003497334556,601.691308166335,527.848651520448,541.650901118264,483.967579996041,522.259585926974,2,67.909408848596,53.1939604795089,36.7290432270898,39.350442191819,30.6058994825259,28.0412429866218,0,0,0,0,0,0,0,0,0,0,4.81266693938446,3.43761924241747,2.67370385521359,5.18762838245716
1758,6,202.265372168285,326.411012066012,346.557608970914,312.190828979943,285.328443037431,251.113860830011,0,0,33.954704424298,24.039721558176,38.8534834824196,36.0654215281281,29.5080721593776,8,269.687162891046,483.276894923401,555.317389741889,475.627433407734,535.316376492414,537.371922169411,0,0,30.6575811818394,47.867794944314,34.1912821030814,34.2726303169822,28.0412429866218,0,0,0,0,0,0,0,0,0,8.02111156564077,4.81266693938446,3.43761924241747,6.34043468966986,5.18762838245716
1759,21,505.330028635368,285.370696788881,255.905100469417,318.724269328106,292.123185506212,260.328709703899,0,0,0,50.7279779717902,41.2106675902843,32.05274145911,29.5080721593776,18,433.140024544601,413.733395700495,427.99589220442,543.268289901903,542.752773083699,553.990368910046,1,24.0633346969223,26.5856977610145,29.5333004263279,38.9056503188109,30.2599502479641,28.0412429866218,0,0,0,0,0,0,0,1,24.0633346969223,8.02111156564077,4.81266693938446,8.15198745814696,6.34043468966986,5.18762838245716
1760,8,148.51668956299,268.540831594805,270.878786161763,246.185481291913,280.747744966972,268.410793990997,0,0,50.5919255286856,33.655213068222,38.5914540877149,32.05274145911,28.2913677686808,29,538.372999665837,374.429600265499,453.498253541072,527.908912131608,564.324966543567,526.074003074361,3,55.6937585861211,26.5856977610145,22.55153415863,25.8095828059637,30.2599502479641,26.824538595925,0,0,0,0,0,0,0,0,0,8.02111156564077,11.4127824414057,8.15198745814696,6.34043468966986,5.18762838245716
1761,3,151.775776586057,215.599510001721,249.879072296145,235.721964316404,227.412048154272,245.556337804296,3,151.775776586057,56.09202178037,33.655213068222,24.0394379058729,32.5411723263892,28.2913677686808,3,151.775776586057,521.554693423238,535.73434493913,506.219705326307,510.822384553993,543.478207785679,0,0,29.5647786987425,22.55153415863,16.1082386847357,22.5997168850272,31.3129898109488,0,0,0,0,0,0,0,0,0,11.0001925033688,11.4127824414057,8.15198745814696,6.34043468966986,5.18762838245716
1762,21,346.506063856118,198.516214427455,188.491669882234,224.686489403683,202.71597348437,195.284006522473,1,16.5002887550532,56.09202178037,33.655213068222,27.286633952087,21.2229375182899,26.624595539773,53,874.51530401782,569.052900161737,568.1421499697,511.530114394333,493.652613781613,504.925067847594,2,33.0005775101064,11.0001925033688,17.7388672192455,19.3554347309498,20.5401118313233,22.9791286664096,0,0,0,0,0,0,0,2,33.0005775101064,11.0001925033688,6.60011550202129,8.15198745814696,6.34043468966986,5.18762838245716
1763,1,97.2668028401906,214.055294420708,183.791741525485,159.549765793668,186.024562687171,182.046037319884,0,0,5.5000962516844,38.2012875329218,27.286633952087,21.2229375182899,17.3642216058735,7,680.867619881334,716.853991198868,521.839555309979,534.292333799838,504.165009566437,462.792471896569,0,0,11.0001925033688,11.146189966721,22.9710959692839,20.5401118313233,25.3978170096672,0,0,0,0,0,0,0,0,0,11.0001925033688,6.60011550202129,4.71436821572949,6.34043468966986,5.18762838245716
1764,2,198.393016565817,140.225622395083,163.311178881326,145.767763712311,143.879001079453,215.342492543133,0,0,7.57679077449955,7.84613221571037,27.286633952087,21.2229375182899,20.8098360278372,6,595.179049697451,527.635565315339,609.979512069394,509.424580269642,487.543333714068,469.285986885966,0,0,7.57679077449955,21.0207826397733,15.0148447426952,28.3680724899352,28.8434314316309,0,0,0,0,0,0,0,0,0,0,6.60011550202129,4.71436821572949,3.66673083445627,5.18762838245716
1765,11,125.017047779243,124.261009236774,104.418501108801,142.088363366576,190.546744419567,181.645398883922,2,22.7303723234987,7.57679077449955,4.54607446469973,5.60438015407884,25.4342440340233,20.8098360278372,27,306.860026367232,498.171545482606,507.936196256723,528.248746739246,465.625870170576,473.436731607061,2,22.7303723234987,24.0344452295866,14.420667137752,28.5169848318993,26.3911836072107,36.1774109913894,0,0,0,0,0,0,0,0,0,0,0,4.71436821572949,3.66673083445627,3.00005250091877
1766,1,49.3729633652612,75.4775620459995,110.169135373944,173.805551333418,188.645213508233,197.929524309259,0,0,7.57679077449955,4.54607446469973,8.66173299501423,8.57026885779476,20.8098360278372,12,592.475560383134,421.211437234943,428.471660655113,452.048821561616,501.961696825086,457.588890146701,1,49.3729633652612,24.0344452295866,33.3236632626378,29.21715356497,38.0286402576847,37.7333737308671,0,0,0,0,0,0,0,0,0,0,0,0,3.66673083445627,3.00005250091877
1767,1,52.0426749934947,75.8118708415537,184.195807985584,179.147722125399,186.54921410663,196.509572568794,0,0,0,12.1264261930199,8.66173299501423,6.73690344056663,7.01203815637753,7,364.298724954463,413.439742403628,377.659016270505,423.181763932374,445.242967889981,530.436015192204,0,0,47.9626479965634,40.904014990958,44.1795978298651,42.4518370588257,53.2056813946105,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00005250091877
1768,4,126.019974165905,248.863009594472,186.124798106546,197.611872507666,190.87027017338,168.396853570796,0,0,12.6339195472003,7.58035172832019,8.66173299501423,6.73690344056663,5.51201190591815,9,283.544941873287,329.653164867386,412.046654292387,390.162863061578,475.490360357232,488.200778795997,3,94.514980624429,44.1389130886766,57.3053624971114,54.5809333613473,61.3624353145121,50.2056288936917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,15,568.526379624015,276.402784057992,241.778619281832,199.203195316481,172.967285541416,180.873651162067,1,37.901758641601,12.6339195472003,7.58035172832019,5.41453694880014,6.73690344056663,5.51201190591815,9,341.115827774409,367.819662041446,366.360890936136,482.48202387863,454.906877464131,530.961781307492,1,37.901758641601,79.0512830400986,61.9926395681343,75.6473636438729,61.3624353145121,65.7105265032241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,9,134.661998384056,343.610149083254,258.601345771322,197.473651246892,185.133344270854,171.447960827178,0,0,12.6339195472003,7.58035172832019,5.41453694880014,4.21130651573344,5.51201190591815,32,478.798216476644,394.653595950977,484.119976362563,456.403758632402,548.726724257525,506.989729524736,7,104.737109854266,71.8160724054142,96.0317164283698,68.5940831631213,77.7872688013297,65.7105265032241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,9,327.642069241691,199.486791688896,240.850581913769,223.540637154132,190.170839772718,179.94666727328,0,0,0,7.58035172832019,5.41453694880014,4.21130651573344,3.44561442196372,10,364.046743601878,598.646370721706,509.396528719813,568.82374756859,519.72793755797,634.031725832589,2,72.8093487203757,115.913947625273,77.128720303484,92.9589222638151,72.3013839829673,75.5624645839803,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9727785215702
1772,4,136.156307440942,167.021510520257,174.047621257801,219.06784411358,208.666411294147,196.304143806271,0,0,0,0,5.41453694880014,4.21130651573344,3.44561442196372,28,953.094152086595,575.689533116003,671.421092666487,575.672538741997,668.619410980098,606.227720937322,5,170.195384301178,81.0015776738512,103.659143316135,79.456782174611,86.868238562058,76.2854953059602,0,0,0,0,0,0,0,0,0,0,0,0,4.85561819303025,3.9727785215702
1773,1,37.2661548781397,135.978012887753,166.057306157398,169.064478265344,220.142548078842,233.908799160225,0,0,0,0,0,4.21130651573344,12.853571672206,11,409.927703659536,838.086834417971,641.958745388585,770.416275596169,668.962362609199,629.557398533824,0,0,113.583086002011,82.711721345282,92.7710582560703,82.7361630823481,76.2854953059602,0,0,0,0,0,0,0,0,0,0,0,6.24293767675317,4.85561819303025,3.9727785215702
1774,11,234.511576344178,122.162718034785,144.229456046332,182.58493638593,208.716715219173,251.985340934069,0,0,0,0,0,11.4986144169628,12.853571672206,54,1151.23864750778,630.884277084817,910.013793818933,742.963888461677,700.052290469375,635.585250471879,8,170.553873704857,56.8512912349522,94.3701898435702,85.9980856064666,78.5248565666147,67.693224340103,0,0,0,0,0,0,0,0,0,0,8.74011274745444,6.24293767675317,4.85561819303025,3.9727785215702
1775,2,94.7104228820382,182.574939304192,162.859235603775,202.306624192401,229.850041362965,214.358778557889,0,0,0,0,14.7839328218093,11.4986144169628,11.1651639944017,7,331.486480087134,1062.34903778284,776.721264708653,779.660807735121,685.724856771069,644.990475789874,0,0,100.551854972224,71.7963732447426,75.5967500749844,66.8873999161407,66.0048166622988,0,0,0,0,0,0,0,0,0,14.5668545790907,8.74011274745444,6.24293767675317,4.85561819303025,5.72998526572969
1776,5,218.502818686361,180.839482265519,248.544781405545,229.264570797722,210.626944056781,218.138825040551,0,0,0,20.697505950533,14.7839328218093,13.6463115487132,13.4540277566529,39,1704.32198575362,774.146657458649,818.920759679944,693.483259321593,694.672252623344,622.063139061349,3,131.101691211817,62.8093308396188,71.7963732447426,51.2831237462447,60.9451694122939,61.0609887455042,0,0,0,0,0,0,0,1,43.7005637372722,14.5668545790907,8.74011274745444,6.24293767675317,7.00331532478073,5.72998526572969
1777,4,229.305205228159,304.500635933837,266.614852872347,246.031433455993,215.08096652927,217.387019245234,0,0,34.4958432508883,20.697505950533,17.5452577054884,16.4438117025757,17.6017187370841,5,286.631506535198,870.626223601601,658.643292816766,698.432631123423,613.950403776262,642.887963297693,1,57.3263013070397,62.8093308396188,37.6855985037713,54.0444486299239,47.6295714643325,54.4419570436518,0,0,0,0,0,0,0,0,0,14.5668545790907,8.74011274745444,9.00426256043236,7.00331532478073,5.72998526572969
